Lat,Lng,"TOTAL LOSS","PERCENTAGE LOSS",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"ACS Economics/Number of households/Total/Value","ACS Economics/Number of households/Total/Margin of error","ACS Economics/Median household income/Total/Value","ACS Economics/Median household income/Total/Margin of error","ACS Economics/Household income/Less than $10,000/Value","ACS Economics/Household income/Less than $10,000/Margin of error","ACS Economics/Household income/Less than $10,000/Percentage","ACS Economics/Household income/$10,000 to $14,999/Value","ACS Economics/Household income/$10,000 to $14,999/Margin of error","ACS Economics/Household income/$10,000 to $14,999/Percentage","ACS Economics/Household income/$15,000 to $19,999/Value","ACS Economics/Household income/$15,000 to $19,999/Margin of error","ACS Economics/Household income/$15,000 to $19,999/Percentage","ACS Economics/Household income/$20,000 to $24,999/Value","ACS Economics/Household income/$20,000 to $24,999/Margin of error","ACS Economics/Household income/$20,000 to $24,999/Percentage","ACS Economics/Household income/$25,000 to $29,999/Value","ACS Economics/Household income/$25,000 to $29,999/Margin of error","ACS Economics/Household income/$25,000 to $29,999/Percentage","ACS Economics/Household income/$30,000 to $34,999/Value","ACS Economics/Household income/$30,000 to $34,999/Margin of error","ACS Economics/Household income/$30,000 to $34,999/Percentage","ACS Economics/Household income/$35,000 to $39,999/Value","ACS Economics/Household income/$35,000 to $39,999/Margin of error","ACS Economics/Household income/$35,000 to $39,999/Percentage","ACS Economics/Household income/$40,000 to $44,999/Value","ACS Economics/Household income/$40,000 to $44,999/Margin of error","ACS Economics/Household income/$40,000 to $44,999/Percentage","ACS Economics/Household income/$45,000 to $49,999/Value","ACS Economics/Household income/$45,000 to $49,999/Margin of error","ACS Economics/Household income/$45,000 to $49,999/Percentage","ACS Economics/Household income/$50,000 to $59,999/Value","ACS Economics/Household income/$50,000 to $59,999/Margin of error","ACS Economics/Household income/$50,000 to $59,999/Percentage","ACS Economics/Household income/$60,000 to $74,999/Value","ACS Economics/Household income/$60,000 to $74,999/Margin of error","ACS Economics/Household income/$60,000 to $74,999/Percentage","ACS Economics/Household income/$75,000 to $99,999/Value","ACS Economics/Household income/$75,000 to $99,999/Margin of error","ACS Economics/Household income/$75,000 to $99,999/Percentage","ACS Economics/Household income/$100,000 to $124,999/Value","ACS Economics/Household income/$100,000 to $124,999/Margin of error","ACS Economics/Household income/$100,000 to $124,999/Percentage","ACS Economics/Household income/$125,000 to $149,999/Value","ACS Economics/Household income/$125,000 to $149,999/Margin of error","ACS Economics/Household income/$125,000 to $149,999/Percentage","ACS Economics/Household income/$150,000 to $199,999/Value","ACS Economics/Household income/$150,000 to $199,999/Margin of error","ACS Economics/Household income/$150,000 to $199,999/Percentage","ACS Economics/Household income/$200,000 or more/Value","ACS Economics/Household income/$200,000 or more/Margin of error","ACS Economics/Household income/$200,000 or more/Percentage","Census Year","State FIPS","County FIPS","Place Name","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS (block)","Full FIPS (tract)","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code"
32.7674794,-96.906758,100,0.11,32.767552,-96.906788,1,rooftop,5419,"Blackhawk Dr",,,Dallas,TX,"Dallas County",75212,US,Dallas,474,73,50694,7433,17,17,0.036,53,44,0.112,30,30,0.063,14,16,0.03,38,38,0.08,28,22,0.059,0,14,0,28,26,0.059,19,19,0.04,108,56,0.228,40,35,0.084,56,42,0.118,17,27,0.036,8,12,0.017,8,12,0.017,10,17,0.021,2021,48,48113,Dallas,4819000,010602,2026,2,481130106022026,48113010602,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6945569,-96.7639746,4500,0.05,32.695209,-96.763981,0.99,rooftop,3006,"Lantana Ln",,,Dallas,TX,"Dallas County",75241,US,Dallas,676,157,21708,15313,287,127,0.425,10,16,0.015,0,14,0,73,70,0.108,69,63,0.102,56,66,0.083,60,51,0.089,90,82,0.133,31,50,0.046,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,008701,1006,1,481130087011006,48113008701,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8372826,-96.653393,1000,0.21,32.837329,-96.653342,1,rooftop,10128,"Plummer Dr",,,Dallas,TX,"Dallas County",75228,US,Dallas,366,61,85690,25648,5,8,0.014,6,9,0.016,30,25,0.082,23,27,0.063,6,9,0.016,31,30,0.085,24,24,0.066,0,14,0,6,8,0.016,1,9,0.003,37,27,0.101,60,31,0.164,42,34,0.115,55,47,0.15,17,17,0.046,23,24,0.063,2021,48,48113,Dallas,4819000,012603,1028,1,481130126031028,48113012603,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7583485,-96.6820441,100000,3.64,32.758187,-96.681982,1,rooftop,2702,"S Buckner Blvd",,,Dallas,TX,"Dallas County",75227,US,Dallas,565,143,37987,15974,80,84,0.142,59,52,0.104,22,33,0.039,85,62,0.15,0,14,0,0,14,0,84,65,0.149,0,14,0,106,93,0.188,58,65,0.103,0,14,0,17,28,0.03,30,51,0.053,24,41,0.042,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009001,1004,1,481130090011004,48113009001,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.870054,-96.8612571,5000,4.17,32.870091,-96.861294,1,rooftop,9653,"Larga Dr",,,Dallas,TX,"Dallas County",75220,US,Dallas,196,66,36667,16500,14,23,0.071,0,14,0,9,13,0.046,29,35,0.148,31,35,0.158,9,15,0.046,9,13,0.046,32,34,0.163,17,28,0.087,38,37,0.194,8,13,0.041,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009802,2004,2,481130098022004,48113009802,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8738871,-96.8615066,5000,3.32,32.87394,-96.861529,1,rooftop,9818,"Witham St",,,Dallas,TX,"Dallas County",75220,US,Dallas,434,92,39333,17317,8,13,0.018,14,21,0.032,38,35,0.088,46,40,0.106,32,36,0.074,54,46,0.124,29,28,0.067,15,24,0.035,0,14,0,63,47,0.145,40,36,0.092,55,48,0.127,14,22,0.032,26,32,0.06,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009802,2002,2,481130098022002,48113009802,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7497845,-96.7664007,30000,44.5,32.749856,-96.766442,1,rooftop,1607,"Stoneman St",,,Dallas,TX,"Dallas County",75215,US,Dallas,186,53,38229,16515,20,22,0.108,19,21,0.102,17,19,0.091,18,30,0.097,0,14,0,11,14,0.059,25,36,0.134,22,21,0.118,14,14,0.075,15,24,0.081,15,24,0.081,5,10,0.027,5,7,0.027,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,004000,1049,1,481130209001049,48113020900,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9025422,-96.711502,22500,0.11,32.90268,-96.711228,1,rooftop,9340,"Skillman St",,,Dallas,TX,"Dallas County",75243,US,Dallas,1068,147,30763,7149,86,62,0.081,46,44,0.043,84,74,0.079,173,83,0.162,127,82,0.119,93,60,0.087,7,13,0.007,31,39,0.029,106,87,0.099,135,78,0.126,134,80,0.125,30,42,0.028,8,16,0.007,0,14,0,8,14,0.007,0,14,0,2021,48,48113,Dallas,4819000,018506,2000,2,481130185062000,48113018506,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9950829,-96.851307,100,0,32.995862,-96.85119,0.99,rooftop,3702,"Frankford Rd",,,Dallas,TX,"Denton County",75287,US,"Statewide TX",836,203,70705,39744,104,118,0.124,0,14,0,0,14,0,0,14,0,5,12,0.006,41,48,0.049,64,72,0.077,39,50,0.047,31,38,0.037,106,81,0.127,56,56,0.067,92,95,0.11,127,121,0.152,47,57,0.056,88,85,0.105,36,58,0.043,2021,48,48121,Dallas,4819000,021641,3001,3,481210216413001,48121021641,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8189843,-96.810585,1250,1.09,32.818965,-96.810594,1,rooftop,4327,"Holland Ave",,,Dallas,TX,"Dallas County",75219,US,Dallas,570,161,70135,35997,65,79,0.114,40,61,0.07,0,14,0,0,14,0,15,24,0.026,0,14,0,46,73,0.081,44,52,0.077,30,44,0.053,43,41,0.075,54,51,0.095,43,40,0.075,44,34,0.077,0,14,0,85,86,0.149,61,46,0.107,2021,48,48113,Dallas,4819000,000608,2007,2,481130006082007,48113000608,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8773438,-96.8966625,1000,0.06,32.877426,-96.896724,1,rooftop,10835,"Composite Dr",,,Dallas,TX,"Dallas County",75220,US,Dallas,790,115,46214,3973,54,48,0.068,43,36,0.054,24,35,0.03,45,43,0.057,25,29,0.032,44,48,0.056,41,39,0.052,85,62,0.108,94,53,0.119,43,50,0.054,99,64,0.125,78,67,0.099,47,50,0.059,68,71,0.086,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009900,3020,3,481130099003020,48113009900,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7620641,-96.7331954,6000,10,32.762092,-96.733225,1,rooftop,5349,"Bourquin St",,,Dallas,TX,"Dallas County",75210,US,Dallas,381,104,31563,9454,7,11,0.018,0,14,0,114,82,0.299,24,27,0.063,18,16,0.047,44,43,0.115,29,37,0.076,14,24,0.037,5,9,0.013,37,34,0.097,0,14,0,78,67,0.205,11,17,0.029,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,011500,1004,1,481130115001004,48113011500,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7975219,-96.8026527,50000,1.05,32.797481,-96.802692,1,rooftop,2708,"Routh St",,,Dallas,TX,"Dallas County",75201,US,Dallas,2874,295,83750,16312,134,122,0.047,56,52,0.019,47,44,0.016,30,35,0.01,0,14,0,51,46,0.018,31,37,0.011,83,95,0.029,141,89,0.049,317,168,0.11,425,154,0.148,318,145,0.111,493,157,0.172,139,80,0.048,261,149,0.091,348,133,0.121,2021,48,48113,Dallas,4819000,001802,1014,1,481130018021014,48113001802,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7029572,-96.6559378,100,0.01,32.70289,-96.656037,1,rooftop,9616,"C F Hawn Fwy",,,Dallas,TX,"Dallas County",75217,US,Dallas,660,149,52589,39232,106,81,0.161,44,60,0.067,0,14,0,116,80,0.176,32,40,0.048,0,14,0,0,14,0,17,26,0.026,14,23,0.021,28,33,0.042,134,96,0.203,121,88,0.183,48,63,0.073,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,011701,2004,2,481130117012004,48113011701,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.81303,-96.7544569,0,0,32.81335,-96.754338,0.99,rooftop,6301,"Gaston Ave",,,Dallas,TX,"Dallas County",75214,US,Dallas,456,92,71389,13999,8,13,0.018,27,27,0.059,0,14,0,38,41,0.083,18,20,0.039,0,14,0,9,14,0.02,28,26,0.061,10,15,0.022,52,50,0.114,54,50,0.118,56,36,0.123,9,14,0.02,35,35,0.077,47,42,0.103,65,29,0.143,2021,48,48113,Dallas,4819000,001400,3001,3,481130014003001,48113001400,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7686599,-96.7602749,500,1.11,32.76865,-96.760263,1,rooftop,3514,"Meadow St",,,Dallas,TX,"Dallas County",75215,US,Dallas,415,112,27740,8290,73,62,0.176,30,36,0.072,55,55,0.133,13,16,0.031,60,54,0.145,16,17,0.039,31,37,0.075,20,28,0.048,0,14,0,47,52,0.113,17,21,0.041,0,14,0,37,49,0.089,0,14,0,9,14,0.022,7,15,0.017,2021,48,48113,Dallas,4819000,003700,1007,1,481130037001007,48113003700,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9156248,-96.7343464,2500,0.01,32.915098,-96.73441,0.99,rooftop,12250,"Abrams Rd",,,Dallas,TX,"Dallas County",75243,US,Dallas,1143,127,32456,12413,54,40,0.047,61,52,0.053,143,82,0.125,88,53,0.077,141,82,0.123,104,69,0.091,39,37,0.034,135,79,0.118,0,14,0,151,65,0.132,58,40,0.051,89,57,0.078,57,45,0.05,23,21,0.02,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,019034,3000,3,481130190343000,48113019034,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8174646,-96.8197386,75,0.03,32.817809,-96.820177,0.99,rooftop,4625,"Cedar Springs Rd",,,Dallas,TX,"Dallas County",75219,US,Dallas,682,131,50526,21761,79,59,0.116,30,37,0.044,86,95,0.126,7,11,0.01,38,41,0.056,19,24,0.028,32,42,0.047,31,38,0.045,15,12,0.022,41,46,0.06,82,42,0.12,73,36,0.107,31,36,0.045,43,38,0.063,40,22,0.059,35,46,0.051,2021,48,48113,Dallas,4819000,000405,2000,2,481130004052000,48113000405,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.650841,-96.7736376,75,0.07,32.65107,-96.773781,1,rooftop,2933,"Nandina Dr",,,Dallas,TX,"Dallas County",75241,US,Dallas,1112,262,26513,12046,204,162,0.183,114,100,0.103,75,92,0.067,140,136,0.126,104,117,0.094,12,20,0.011,96,95,0.086,22,34,0.02,161,174,0.145,146,135,0.131,0,14,0,26,43,0.023,0,14,0,0,14,0,12,27,0.011,0,14,0,2021,48,48113,Dallas,4819000,016710,1022,1,481130167101022,48113016710,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6550142,-96.882536,5000,0.06,32.655105,-96.882565,1,rooftop,3913,"Gannon Ln",,,Dallas,TX,"Dallas County",75237,US,Dallas,880,125,22604,3709,143,75,0.163,84,54,0.095,115,72,0.131,144,81,0.164,160,86,0.182,28,33,0.032,60,54,0.068,22,24,0.025,16,27,0.018,39,46,0.044,7,13,0.008,62,56,0.07,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,016607,1001,1,481130166071001,48113016607,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7575173,-96.8558498,1000,0.41,32.757562,-96.855879,1,rooftop,2035,"Lauraette Dr",,,Dallas,TX,"Dallas County",75208,US,Dallas,427,112,82426,28786,7,12,0.016,45,59,0.105,0,14,0,0,14,0,62,74,0.145,11,18,0.026,0,14,0,43,68,0.101,0,14,0,19,22,0.044,0,14,0,84,74,0.197,10,16,0.023,27,25,0.063,26,26,0.061,93,46,0.218,2021,48,48113,Dallas,4819000,004400,3020,3,481130044003020,48113004400,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7834726,-96.8052131,50,0,32.783295,-96.805196,1,rooftop,1801,"N Griffin St",,,Dallas,TX,"Dallas County",75202,US,Dallas,618,92,53095,14760,145,63,0.235,32,32,0.052,7,11,0.011,22,16,0.036,25,28,0.04,14,15,0.023,9,16,0.015,35,29,0.057,8,11,0.013,55,33,0.089,42,26,0.068,80,36,0.129,49,28,0.079,37,26,0.06,28,24,0.045,30,31,0.049,2021,48,48113,Dallas,4819000,002100,1048,1,481130021001048,48113002100,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.760971,-96.6537897,27500,0.15,32.761438,-96.654073,0.99,rooftop,9760,"Scyene Rd",,,Dallas,TX,"Dallas County",75227,US,Dallas,770,194,33750,10115,25,30,0.032,115,85,0.149,70,81,0.091,78,80,0.101,40,65,0.052,83,69,0.108,81,96,0.105,59,80,0.077,0,14,0,51,59,0.066,36,60,0.047,40,50,0.052,92,90,0.119,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,012000,2010,2,481130120002010,48113012000,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7652832,-96.8366702,500,0.08,32.765261,-96.836583,1,rooftop,1650,"Kessler Canyon Dr",,,Dallas,TX,"Dallas County",75208,US,Dallas,787,87,141458,80001,13,23,0.017,11,16,0.014,9,17,0.011,11,16,0.014,0,14,0,0,14,0,0,14,0,23,24,0.029,11,16,0.014,28,32,0.036,86,46,0.109,130,77,0.165,68,35,0.086,6,13,0.008,114,66,0.145,277,80,0.352,2021,48,48113,Dallas,4819000,004400,2003,2,481130044002003,48113004400,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.907135,-96.7649576,1000,0.02,32.907105,-96.765027,1,rooftop,11682,"Forest Central Dr",,,Dallas,TX,"Dallas County",75243,US,Dallas,273,59,92656,60666,0,14,0,8,13,0.029,0,14,0,14,21,0.051,8,12,0.029,12,19,0.044,26,41,0.095,0,14,0,0,14,0,19,23,0.07,34,26,0.125,23,20,0.084,25,29,0.092,0,14,0,68,41,0.249,36,31,0.132,2021,48,48113,Dallas,4819000,007805,2006,2,481130078052006,48113007805,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7284756,-96.7078661,500,10,32.728364,-96.707879,1,rooftop,6529,"Godfrey Ave",,,Dallas,TX,"Dallas County",75217,US,Dallas,398,107,51324,16955,69,50,0.173,0,14,0,30,37,0.075,0,14,0,34,48,0.085,0,14,0,41,58,0.103,0,14,0,7,13,0.018,68,65,0.171,44,61,0.111,53,48,0.133,36,60,0.09,16,20,0.04,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009303,2011,2,481130093032011,48113009303,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7365137,-96.6716013,70,0.05,32.736461,-96.671604,1,rooftop,8634,"Craige Dr",,,Dallas,TX,"Dallas County",75217,US,Dallas,249,97,53420,11456,7,10,0.028,4,9,0.016,16,18,0.064,23,36,0.092,21,22,0.084,3,8,0.012,10,17,0.04,21,30,0.084,0,14,0,60,59,0.241,21,34,0.084,14,18,0.056,0,14,0,16,30,0.064,33,46,0.133,0,14,0,2021,48,48113,Dallas,4819000,009203,2021,2,481130092032021,48113009203,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8508107,-96.8845295,1502000,48.02,32.850633,-96.884843,0.99,rooftop,9761,"Clifford Dr",,,Dallas,TX,"Dallas County",75220,US,Dallas,888,135,33075,10041,67,52,0.075,64,63,0.072,235,108,0.265,20,26,0.023,38,35,0.043,87,73,0.098,66,64,0.074,65,66,0.073,10,14,0.011,60,60,0.068,60,51,0.068,35,53,0.039,35,37,0.039,13,22,0.015,0,14,0,33,54,0.037,2021,48,48113,Dallas,4819000,010003,2001,2,481130100032001,48113010003,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.780605,-96.8800253,23500,11.78,32.780495,-96.879931,1,rooftop,3610,"Pueblo St",,,Dallas,TX,"Dallas County",75212,US,Dallas,406,93,38986,9171,0,14,0,6,9,0.015,41,47,0.101,50,34,0.123,60,52,0.148,24,29,0.059,37,42,0.091,32,35,0.079,26,33,0.064,32,35,0.079,22,23,0.054,36,28,0.089,33,30,0.081,7,10,0.017,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,010500,2022,2,481130105002022,48113010500,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7504654,-96.6735243,2000,1.07,32.75045,-96.673497,1,rooftop,8616,"Greenmound Ave",,,Dallas,TX,"Dallas County",75227,US,Dallas,489,146,35491,8647,64,64,0.131,58,48,0.119,62,60,0.127,0,14,0,14,24,0.029,30,48,0.061,114,96,0.233,0,14,0,28,31,0.057,41,51,0.084,0,14,0,39,44,0.08,39,51,0.08,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009002,2012,2,481130090022012,48113009002,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6973267,-96.5791884,1500,4.12,32.697642,-96.578868,0.99,rooftop,421,"W Lawson Rd",,,Dallas,TX,"Dallas County",75253,US,Dallas,1304,153,52404,10547,95,87,0.073,51,47,0.039,93,65,0.071,13,20,0.01,113,81,0.087,37,48,0.028,15,17,0.012,118,80,0.09,67,61,0.051,163,96,0.125,166,86,0.127,202,99,0.155,80,70,0.061,37,48,0.028,20,35,0.015,34,48,0.026,2021,48,48113,Dallas,4819000,017101,2010,2,481130171012010,48113017101,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6827473,-96.7807512,25000,43.86,32.682792,-96.780764,1,rooftop,2343,"E Pentagon Pkwy",,,Dallas,TX,"Dallas County",75241,US,Dallas,272,50,24409,6582,38,31,0.14,39,37,0.143,6,9,0.022,66,66,0.243,26,32,0.096,0,14,0,37,34,0.136,0,14,0,18,20,0.066,22,23,0.081,6,11,0.022,12,17,0.044,0,14,0,2,5,0.007,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,008705,1014,1,481130087051014,48113008705,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7345943,-96.9876557,2000,0.02,32.735189,-96.987536,0.99,rooftop,1106,"Skyline Rd",,,"Grand Prairie",TX,"Dallas County",75051,US,Dallas,578,102,33293,7816,63,52,0.109,33,42,0.057,44,41,0.076,57,54,0.099,79,62,0.137,41,50,0.071,24,36,0.042,50,52,0.087,0,14,0,49,51,0.085,44,38,0.076,22,21,0.038,41,37,0.071,8,13,0.014,12,17,0.021,11,20,0.019,2021,48,48113,"Grand Prairie",4830464,015900,1026,1,481130159001026,48113015900,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9121554,-96.7491065,0,0,32.913174,-96.749486,0.98,rooftop,9030,"Markville Dr",,,Dallas,TX,"Dallas County",75243,US,Dallas,1202,238,63350,11293,0,14,0,18,28,0.015,50,81,0.042,42,49,0.035,0,14,0,82,72,0.068,68,66,0.057,42,48,0.035,33,38,0.027,192,180,0.16,261,153,0.217,215,121,0.179,129,142,0.107,15,23,0.012,55,86,0.046,0,14,0,2021,48,48113,Dallas,4819000,007828,1002,1,481130078281002,48113007828,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8556215,-96.7544177,2000,0,32.855792,-96.754917,0.99,rooftop,8910,"Southwestern Blvd",,,Dallas,TX,"Dallas County",75214,US,Dallas,589,67,82250,10391,42,34,0.071,12,15,0.02,8,11,0.014,25,24,0.042,22,27,0.037,17,26,0.029,18,16,0.031,15,14,0.025,6,9,0.01,24,20,0.041,52,31,0.088,100,50,0.17,69,46,0.117,32,21,0.054,75,36,0.127,72,48,0.122,2021,48,48113,Dallas,4819000,007903,1003,1,481130079031003,48113007903,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6550142,-96.882536,15000,0.18,32.655105,-96.882565,1,rooftop,3913,"Gannon Ln",,,Dallas,TX,"Dallas County",75237,US,Dallas,880,125,22604,3709,143,75,0.163,84,54,0.095,115,72,0.131,144,81,0.164,160,86,0.182,28,33,0.032,60,54,0.068,22,24,0.025,16,27,0.018,39,46,0.044,7,13,0.008,62,56,0.07,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,016607,1001,1,481130166071001,48113016607,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.799112,-96.771582,16500,82.5,32.79911,-96.771583,1,rooftop,915,"Grigsby Ave",,,Dallas,TX,"Dallas County",75204,US,Dallas,413,88,49821,17385,36,38,0.087,19,21,0.046,38,29,0.092,0,14,0,0,14,0,43,41,0.104,14,23,0.034,44,35,0.107,13,18,0.031,31,25,0.075,58,40,0.14,51,37,0.123,8,13,0.019,29,35,0.07,8,18,0.019,21,22,0.051,2021,48,48113,Dallas,4819000,001504,1009,1,481130015041009,48113001504,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8036634,-96.7660372,51000,1.87,32.803562,-96.765903,1,rooftop,5203,"Gaston Ave",,,Dallas,TX,"Dallas County",75214,US,Dallas,707,133,38906,8607,117,70,0.165,9,14,0.013,18,19,0.025,53,56,0.075,49,55,0.069,53,54,0.075,65,51,0.092,27,43,0.038,81,64,0.115,52,46,0.074,62,47,0.088,73,59,0.103,33,41,0.047,0,14,0,0,14,0,15,17,0.021,2021,48,48113,Dallas,4819000,001400,1010,1,481130014001010,48113001400,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6926305,-96.9280474,5100,8.74,32.692649,-96.927976,1,rooftop,6156,"Tyrone Dr",,,Dallas,TX,"Dallas County",75236,US,Dallas,394,132,31927,18943,41,48,0.104,13,21,0.033,47,75,0.119,22,36,0.056,0,14,0,96,106,0.244,0,14,0,30,43,0.076,15,24,0.038,75,85,0.19,0,14,0,55,72,0.14,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,016533,3024,3,481130165333024,48113016533,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
